Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-February-2018,5.25,5.25,5.20,5.23,5.227500000000000000,400,4,2091.00,400,100.00,0.05,-0.02
19-February-2018,5.46,5.46,5.46,5.46,5.460000000000000000,200,2,1092.00,200,100.00,0.00,0.00
9-February-2018,5.74,5.74,5.74,5.74,5.740000000000000000,600,2,3444.00,600,100.00,0.00,0.00
7-February-2018,5.47,5.47,5.47,5.47,5.470000000000000000,2100,1,11487.00,2100,100.00,0.00,0.00
2-February-2018,5.70,5.70,5.70,5.70,5.700000000000000000,100,1,570.00,100,100.00,0.00,0.00
30-January-2018,6.00,6.00,6.00,6.00,6.000000000000000000,2000,1,12000.00,2000,100.00,0.00,0.00
24-January-2018,6.56,6.56,5.95,5.95,6.255000000000000000,2000,2,12510.00,2000,100.00,0.61,-0.61
23-January-2018,5.67,6.25,5.67,6.25,6.185555555555555555,4500,6,27835.00,4500,100.00,0.58,0.58
18-January-2018,5.40,5.96,5.40,5.96,5.493333333333333333,600,2,3296.00,600,100.00,0.56,0.56
9-January-2018,5.68,5.68,5.14,5.68,5.530000000000000000,1800,5,9954.00,1800,100.00,0.54,0.00
2-January-2018,5.97,5.97,5.41,5.41,5.858000000000000000,2500,5,14645.00,2500,100.00,0.56,-0.56
19-December-2017,5.22,5.76,5.22,5.69,5.647555555555555555,9000,14,50828.00,9000,100.00,0.54,0.47
18-December-2017,5.49,5.49,5.49,5.49,5.490000000000000000,500,1,2745.00,500,100.00,0.00,0.00
15-December-2017,5.80,5.80,5.26,5.26,5.327500000000000000,1600,5,8524.00,1600,100.00,0.54,-0.54
16-November-2017,6.11,6.11,5.53,5.53,6.013333333333333333,1200,4,7216.00,1200,100.00,0.58,-0.58
30-August-2017,5.82,5.82,5.82,5.82,5.820000000000000000,500,1,2910.00,500,100.00,0.00,0.00
14-July-2017,5.55,5.55,5.55,5.55,5.550000000000000000,1000,1,5550.00,1000,100.00,0.00,0.00
3-July-2017,5.79,5.79,5.79,5.79,5.790000000000000000,100,1,579.00,100,100.00,0.00,0.00
20-June-2017,6.09,6.09,6.09,6.09,6.090000000000000000,100,1,609.00,100,100.00,0.00,0.00
13-June-2017,5.89,5.89,5.89,5.89,5.890000000000000000,100,1,589.00,100,100.00,0.00,0.00
6-June-2017,5.63,5.63,5.63,5.63,5.630000000000000000,100,1,563.00,100,100.00,0.00,0.00
5-June-2017,5.38,5.38,5.38,5.38,5.380000000000000000,100,1,538.00,100,100.00,0.00,0.00
2-June-2017,5.13,5.13,5.13,5.13,5.130000000000000000,1100,1,5643.00,1100,100.00,0.00,0.00
11-January-2017,5.40,5.40,5.40,5.40,5.400000000000000000,500,1,2700.00,500,100.00,0.00,0.00
26-October-2016,5.38,5.38,5.38,5.38,5.380000000000000000,100,1,538.00,100,100.00,0.00,0.00
22-June-2016,5.66,5.66,5.66,5.66,5.660000000000000000,100,1,566.00,100,100.00,0.00,0.00
18-April-2016,5.95,5.95,5.95,5.95,5.950000000000000000,400,1,2380.00,400,100.00,0.00,0.00
12-October-2015,6.26,6.26,6.26,6.26,6.260000000000000000,100,1,626.00,100,100.00,0.00,0.00
24-August-2015,6.58,6.58,6.58,6.58,6.580000000000000000,100,1,658.00,100,100.00,0.00,0.00
21-August-2015,6.27,6.27,6.27,6.27,6.270000000000000000,100,1,627.00,100,100.00,0.00,0.00
20-August-2015,5.98,5.98,5.98,5.98,5.980000000000000000,100,1,598.00,100,100.00,0.00,0.00
5-August-2015,5.70,5.70,5.70,5.70,5.700000000000000000,700,4,3990.00,700,100.00,0.00,0.00
4-August-2015,5.56,5.56,5.56,5.56,5.560000000000000000,600,3,3336.00,600,100.00,0.00,0.00
3-August-2015,5.30,5.30,5.30,5.30,5.300000000000000000,1000,4,5300.00,1000,100.00,0.00,0.00
8-July-2015,5.53,5.53,5.53,5.53,5.530000000000000000,100,1,553.00,100,100.00,0.00,0.00
7-July-2015,5.27,5.27,5.27,5.27,5.270000000000000000,100,1,527.00,100,100.00,0.00,0.00
30-June-2015,5.02,5.02,5.02,5.02,5.020000000000000000,100,1,502.00,100,100.00,0.00,0.00
29-June-2015,4.79,4.79,4.79,4.79,4.790000000000000000,100,1,479.00,100,100.00,0.00,0.00
24-April-2015,4.57,4.57,4.57,4.57,4.570000000000000000,100,2,457.00,100,100.00,0.00,0.00
21-April-2015,4.57,4.57,4.57,4.57,4.570000000000000000,200,4,914.00,200,100.00,0.00,0.00
15-April-2015,4.57,4.57,4.57,4.57,4.570000000000000000,100,2,457.00,100,100.00,0.00,0.00
27-March-2015,4.57,4.57,4.57,4.57,4.570000000000000000,100,2,457.00,100,100.00,0.00,0.00
25-March-2015,4.66,4.66,4.66,4.66,4.660000000000000000,100,2,466.00,100,100.00,0.00,0.00
24-March-2015,4.75,4.75,4.75,4.75,4.750000000000000000,100,2,475.00,100,100.00,0.00,0.00
23-March-2015,4.84,4.84,4.84,4.84,4.840000000000000000,100,2,484.00,100,100.00,0.00,0.00
18-March-2015,4.93,4.93,4.93,4.93,4.930000000000000000,100,2,493.00,100,100.00,0.00,0.00
17-March-2015,5.18,5.18,5.18,5.18,5.180000000000000000,200,4,1036.00,200,100.00,0.00,0.00
16-March-2015,5.45,5.45,5.45,5.45,5.450000000000000000,100,2,545.00,100,100.00,0.00,0.00
13-March-2015,5.73,5.73,5.73,5.73,5.730000000000000000,200,4,1146.00,200,100.00,0.00,0.00
12-March-2015,6.03,6.03,6.03,6.03,6.030000000000000000,100,2,603.00,100,100.00,0.00,0.00
10-March-2015,6.34,6.34,6.34,6.34,6.340000000000000000,100,2,634.00,100,100.00,0.00,0.00
5-March-2015,6.67,6.67,6.67,6.67,6.670000000000000000,100,2,667.00,100,100.00,0.00,0.00
4-March-2015,7.02,7.02,7.02,7.02,7.020000000000000000,100,2,702.00,100,100.00,0.00,0.00
3-March-2015,7.38,7.38,7.38,7.38,7.380000000000000000,100,2,738.00,100,100.00,0.00,0.00
2-March-2015,7.76,7.76,7.76,7.76,7.760000000000000000,100,2,776.00,100,100.00,0.00,0.00
27-February-2015,8.16,8.16,8.16,8.16,8.160000000000000000,100,2,816.00,100,100.00,0.00,0.00
26-February-2015,8.58,8.58,8.58,8.58,8.580000000000000000,100,2,858.00,100,100.00,0.00,0.00
19-February-2015,9.03,9.03,9.03,9.03,9.030000000000000000,100,2,903.00,100,100.00,0.00,0.00
18-February-2015,9.50,9.50,9.50,9.50,9.500000000000000000,100,2,950.00,100,100.00,0.00,0.00
15-January-2015,10.00,10.00,10.00,10.00,10.000000000000000000,100,2,1000.00,100,100.00,0.00,0.00
14-January-2015,10.52,10.52,10.52,10.52,10.520000000000000000,100,2,1052.00,100,100.00,0.00,0.00
13-November-2014,11.07,11.07,11.07,11.07,11.070000000000000000,100,2,1107.00,100,100.00,0.00,0.00
7-November-2014,11.65,11.65,11.65,11.65,11.650000000000000000,100,2,1165.00,100,100.00,0.00,0.00
3-November-2014,11.10,11.10,11.10,11.10,11.100000000000000000,100,2,1110.00,100,100.00,0.00,0.00
31-October-2014,10.69,10.69,10.69,10.69,10.690000000000000000,100,2,1069.00,100,100.00,0.00,0.00
30-October-2014,10.25,10.25,10.25,10.25,10.250000000000000000,100,2,1025.00,100,100.00,0.00,0.00
28-October-2014,9.85,9.85,9.85,9.85,9.850000000000000000,100,2,985.00,100,100.00,0.00,0.00
27-October-2014,9.92,9.92,9.75,9.90,9.892857142857142857,700,6,6925.00,700,100.00,0.17,-0.02
23-October-2014,9.45,9.45,9.45,9.45,9.450000000000000000,100,2,945.00,100,100.00,0.00,0.00
