Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-October-1995,7.00,7.00,7.00,7.00,7.000000000000000000,200,2,1400.00,,,0.00,0.00
28-September-1995,7.00,7.00,7.00,7.00,7.000000000000000000,1200,5,8400.00,,,0.00,0.00
27-September-1995,6.50,7.00,6.50,7.00,6.750000000000000000,700,4,4725.00,,,0.50,0.50
26-September-1995,7.25,7.25,7.25,7.25,7.250000000000000000,500,2,3625.00,,,0.00,0.00
22-September-1995,7.00,7.00,7.00,7.00,7.000000000000000000,100,1,700.00,,,0.00,0.00
21-September-1995,7.25,7.50,7.25,7.25,7.388888888888888888,1800,6,13300.00,,,0.25,0.00
20-September-1995,7.50,7.50,7.50,7.50,7.500000000000000000,1000,1,7500.00,,,0.00,0.00
18-September-1995,6.75,6.75,6.75,6.75,6.750000000000000000,100,1,675.00,,,0.00,0.00
15-September-1995,6.50,8.00,6.50,8.00,7.166666666666666666,300,3,2150.00,,,1.50,1.50
14-September-1995,6.75,6.75,6.75,6.75,6.750000000000000000,100,1,675.00,,,0.00,0.00
13-September-1995,6.25,6.25,6.25,6.25,6.250000000000000000,200,2,1250.00,,,0.00,0.00
12-September-1995,6.25,6.25,6.25,6.25,6.250000000000000000,100,1,625.00,,,0.00,0.00
11-September-1995,7.00,7.00,7.00,7.00,7.000000000000000000,200,2,1400.00,,,0.00,0.00
7-September-1995,7.00,7.00,7.00,7.00,7.000000000000000000,100,1,700.00,,,0.00,0.00
6-September-1995,6.00,7.25,6.00,7.25,6.833333333333333333,300,2,2050.00,,,1.25,1.25
5-September-1995,7.00,7.25,7.00,7.25,7.142857142857142857,700,4,5000.00,,,0.25,0.25
4-September-1995,7.50,7.50,7.50,7.50,7.500000000000000000,100,1,750.00,,,0.00,0.00
31-August-1995,8.00,8.00,8.00,8.00,8.000000000000000000,400,2,3200.00,,,0.00,0.00
25-August-1995,7.00,7.00,6.50,6.50,6.916666666666666666,600,2,4150.00,,,0.50,-0.50
24-August-1995,7.00,8.50,7.00,8.50,7.500000000000000000,600,4,4500.00,,,1.50,1.50
22-August-1995,7.50,8.75,7.00,8.50,7.886363636363636363,1100,8,8675.00,,,1.75,1.00
21-August-1995,6.00,6.50,6.00,6.50,6.333333333333333333,300,2,1900.00,,,0.50,0.50
17-August-1995,6.75,6.75,6.00,6.00,6.375000000000000000,200,2,1275.00,,,0.75,-0.75
16-August-1995,7.00,7.00,7.00,7.00,7.000000000000000000,200,1,1400.00,,,0.00,0.00
14-August-1995,7.00,7.00,7.00,7.00,7.000000000000000000,100,1,700.00,,,0.00,0.00
11-August-1995,7.50,8.00,7.00,7.00,7.125000000000000000,1200,4,8550.00,,,1.00,-0.50
9-August-1995,7.50,8.00,7.50,8.00,7.750000000000000000,400,3,3100.00,,,0.50,0.50
8-August-1995,7.00,7.00,7.00,7.00,7.000000000000000000,700,4,4900.00,,,0.00,0.00
7-August-1995,7.50,7.50,7.50,7.50,7.500000000000000000,100,1,750.00,,,0.00,0.00
4-August-1995,6.00,8.00,6.00,8.00,7.333333333333333333,300,2,2200.00,,,2.00,2.00
3-August-1995,7.00,7.00,7.00,7.00,7.000000000000000000,1000,1,7000.00,,,0.00,0.00
2-August-1995,7.00,8.00,7.00,8.00,7.833333333333333333,1200,3,9400.00,,,1.00,1.00
1-August-1995,7.00,8.00,7.00,8.00,7.777777777777777777,900,2,7000.00,,,1.00,1.00
31-July-1995,7.00,8.00,7.00,8.00,7.800000000000000000,500,3,3900.00,,,1.00,1.00
28-July-1995,7.00,9.00,7.00,8.00,7.818181818181818181,1100,8,8600.00,,,2.00,1.00
27-July-1995,8.00,8.00,8.00,8.00,8.000000000000000000,3300,12,26400.00,,,0.00,0.00
26-July-1995,8.00,8.00,8.00,8.00,8.000000000000000000,1500,6,12000.00,,,0.00,0.00
