Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-August-2017,148.00,148.00,141.00,147.00,146.452796685409884581,3379,42,494864.00,3082,91.21,7.00,-1.00
3-August-2017,150.90,150.90,140.10,141.25,146.035797303579730357,2151,24,314123.00,2098,97.54,10.80,-9.65
2-August-2017,157.90,157.90,143.45,145.45,143.554590404917813711,22449,77,3222657.00,19765,88.04,14.45,-12.45
1-August-2017,153.90,153.90,151.00,151.00,151.678438661710037174,538,10,81603.00,535,99.44,2.90,-2.90
31-July-2017,154.10,154.10,142.30,151.95,150.627321502269913330,2423,30,364970.00,2158,89.06,11.80,-2.15
28-July-2017,154.00,154.00,145.00,147.00,147.643835616438356164,146,11,21556.00,123,84.25,9.00,-7.00
27-July-2017,152.00,152.00,146.00,147.00,147.618186146155677219,4201,34,620144.00,4198,99.93,6.00,-5.00
26-July-2017,150.00,151.00,146.45,149.35,149.213921901528013582,589,18,87887.00,550,93.38,4.55,-0.65
25-July-2017,153.50,154.80,148.65,151.75,152.865199449793672627,727,18,111133.00,525,72.21,6.15,-1.75
24-July-2017,154.00,155.95,150.00,151.00,151.527638190954773869,1592,29,241232.00,1542,96.86,5.95,-3.00
21-July-2017,159.95,159.95,148.90,150.00,151.608554572271386430,3390,53,513953.00,2419,71.36,11.05,-9.95
20-July-2017,164.90,164.90,153.25,156.70,156.977854330708661417,2032,17,318979.00,1885,92.77,11.65,-8.20
19-July-2017,158.50,160.00,148.55,157.65,154.812315851502651738,3394,48,525433.00,2946,86.80,11.45,-0.85
18-July-2017,155.00,157.00,152.10,152.50,153.997311827956989247,372,16,57287.00,321,86.29,4.90,-2.50
17-July-2017,161.00,165.00,152.15,155.50,154.731868131868131868,1365,36,211209.00,784,57.44,12.85,-5.50
14-July-2017,163.00,163.00,157.50,158.10,158.510074231177094379,1886,26,298950.00,1878,99.58,5.50,-4.90
13-July-2017,160.00,163.95,156.15,157.85,158.753402722177742193,1249,29,198283.00,744,59.57,7.80,-2.15
12-July-2017,154.00,160.00,154.00,160.00,158.930340557275541795,646,10,102669.00,546,84.52,6.00,6.00
11-July-2017,161.00,164.00,153.00,160.00,158.497931747673216132,1934,37,306535.00,1770,91.52,11.00,-1.00
10-July-2017,160.00,163.85,160.00,161.00,160.345052083333333333,768,19,123145.00,761,99.09,3.85,1.00
7-July-2017,164.00,167.70,156.10,158.95,160.241499902856032640,5147,72,824763.00,4666,90.65,11.60,-5.05
6-July-2017,173.85,173.85,162.00,163.60,164.785267857142857142,6720,86,1107357.00,5177,77.04,11.85,-10.25
5-July-2017,172.95,172.95,163.25,168.40,168.327683615819209039,2478,22,417116.00,2323,93.74,9.70,-4.55
4-July-2017,169.50,175.90,165.00,166.30,167.225046333068572941,3777,32,631609.00,3755,99.42,10.90,-3.20
3-July-2017,165.00,168.85,162.00,167.85,166.206600000000000000,5000,50,831033.00,4440,88.80,6.85,2.85
30-June-2017,168.95,168.95,160.00,161.45,163.386176897051715804,4138,60,676092.00,3011,72.76,8.95,-7.50
29-June-2017,169.00,169.00,160.60,164.85,166.018501805054151624,4432,70,735794.00,2674,60.33,8.40,-4.15
28-June-2017,169.45,169.50,157.60,161.35,163.691205730202944687,5026,55,822712.00,3588,71.39,11.90,-8.10
27-June-2017,175.00,175.00,161.05,163.00,163.292675544794188861,3304,40,539519.00,2578,78.03,13.95,-12.00
23-June-2017,173.95,173.95,165.00,168.15,167.765669113495200451,3542,103,594226.00,2356,66.52,8.95,-5.80
22-June-2017,175.40,175.85,166.45,168.80,171.385165508786268900,4894,87,838759.00,3410,69.68,9.40,-6.60
21-June-2017,176.90,176.95,165.00,172.20,171.114864864864864864,3996,59,683775.00,3503,87.66,11.95,-4.70
20-June-2017,183.70,183.70,166.75,172.05,174.635300993571011104,15399,190,2689209.00,12909,83.83,16.95,-11.65
19-June-2017,175.50,175.50,169.00,175.50,174.909496494582536647,25104,192,4390928.00,22316,88.89,6.50,0.00
16-June-2017,167.15,167.15,167.15,167.15,167.149980349774022401,20356,73,3402505.00,19799,97.26,0.00,0.00
15-June-2017,159.20,159.20,154.00,159.20,159.165777303450729277,47787,134,7606055.00,33571,70.25,5.20,0.00
14-June-2017,151.65,151.65,151.65,151.65,151.650000000000000000,400,2,60660.00,400,100.00,0.00,0.00
13-June-2017,144.45,144.45,144.45,144.45,144.448621553884711779,399,7,57635.00,399,100.00,0.00,0.00
12-June-2017,132.50,138.95,132.50,137.60,135.749324001908700493,6287,31,853456.00,6085,96.79,6.45,5.10
9-June-2017,128.40,133.00,128.40,132.35,131.989304812834224598,3179,23,419594.00,3091,97.23,4.60,3.95
8-June-2017,137.00,137.00,132.50,133.00,134.223644899701237729,2343,26,314486.00,2217,94.62,4.50,-4.00
